ID_Ventas;ID_Canal;ID_Provincia;ID_Ciudad;ID_Empresa;ID_Vendedor;ID_Comprador;ID_Titular;ID_Voucher;Fecha_de_Emisión;ID_Origen;ID_Destino;ID_Producto;ID_Tipo_de_Producto;Inicio_Viaje;Fin_Viaje;ID_Forma_de_Pago
2076;13;4;13;1;11;1907;1;187476;9/12/2015;14;1002;102;3;11/12/2015;21/12/2015;2
2077;13;4;9;25;170;5533;3;187535;10/12/2015;16;1000;102;3;13/12/2015;18/12/2015;13
2078;13;4;13;1;11;125;3;187565;11/12/2015;14;1000;102;3;17/12/2015;8/1/2016;10
2079;12;4;9;1;11;1406;3;187743;11/12/2015;31;1003;102;3;13/12/2015;27/12/2015;13
2080;13;20;42;1;11;292;4;187917;14/12/2015;14;1002;200;3;1/5/2016;12/5/2016;1
2081;13;20;42;1;11;3295;4;187934;14/12/2015;26;1002;200;3;23/2/2016;14/3/2016;1
2082;13;20;42;1;11;2525;4;187947;14/12/2015;14;1002;200;3;21/6/2016;2/7/2016;1
2083;13;20;42;1;11;1050;1;187964;14/12/2015;14;1002;200;3;9/1/2016;20/1/2016;1
2084;3;5;15;15;217;3568;3;187977;14/12/2015;26;1003;200;3;15/12/2015;22/12/2015;1
2085;13;4;9;25;172;4052;3;188067;14/12/2015;26;1000;102;3;15/12/2015;31/12/2015;12
2086;12;4;9;1;11;1585;3;188139;15/12/2015;14;1003;302;3;4/3/2016;10/3/2016;12
2087;12;4;9;1;11;1999;4;188199;15/12/2015;14;1001;400;3;8/3/2016;23/12/2015;12
2088;12;4;9;1;11;2237;4;188232;15/12/2015;26;1000;200;3;15/12/2015;28/12/2015;12
2089;13;4;9;25;170;401;3;188258;15/12/2015;49;1002;200;3;19/12/2015;26/12/2015;13
2090;12;4;9;1;11;3202;3;188262;15/12/2015;26;1000;200;3;17/12/2015;25/12/2015;14
2091;13;4;13;1;11;2402;3;188292;16/12/2015;14;1001;400;3;22/1/2016;25/1/2016;13
2092;13;4;13;1;11;5695;3;188351;16/12/2015;14;1001;102;3;11/1/2016;12/2/2016;13
2093;12;4;9;1;11;2044;3;188364;16/12/2015;14;1003;302;3;31/12/2015;14/1/2016;14
2094;12;4;9;1;11;1157;3;188377;16/12/2015;16;1003;302;3;25/12/2015;10/1/2016;6
2095;12;4;9;1;11;3007;3;188394;16/12/2015;14;1003;302;3;1/1/2016;19/1/2016;10
2096;13;4;9;1;11;382;4;188406;16/12/2015;14;1003;200;3;26/12/2015;10/1/2016;1
2097;12;4;9;1;11;3756;3;188419;16/12/2015;16;1000;102;3;31/12/2015;20/1/2016;14
2098;13;20;42;1;11;126;2;188466;16/12/2015;14;1002;200;3;26/1/2016;5/2/2016;1
2099;13;20;42;1;11;2235;3;188496;16/12/2015;14;1002;200;3;11/2/2016;21/2/2016;1
2100;13;20;42;1;11;5331;2;188512;16/12/2015;16;1002;200;3;28/2/2016;7/3/2016;1
2101;13;20;42;1;11;4148;4;188538;16/12/2015;14;1002;200;3;8/4/2016;17/4/2016;1
2102;13;20;42;1;11;4213;4;188542;16/12/2015;14;1002;200;3;10/4/2016;18/4/2016;1
2103;13;20;42;1;11;5525;2;188568;17/12/2015;14;1002;200;3;2/6/2016;16/6/2016;1
2104;13;20;42;1;11;1850;4;188572;17/12/2015;63;1004;200;3;21/4/2016;1/5/2016;1
2105;13;20;42;1;11;1030;3;188598;17/12/2015;14;1002;200;3;11/5/2016;22/5/2016;1
2106;13;20;42;1;11;889;1;188601;17/12/2015;14;1002;200;3;13/2/2016;22/2/2016;1
2107;13;20;42;1;11;5463;4;188614;17/12/2015;63;1000;200;3;6/5/2016;14/5/2016;1
2108;13;20;42;1;11;4772;1;188657;17/12/2015;26;1002;200;3;10/2/2016;21/2/2016;1
2109;13;20;42;1;11;4945;4;188687;17/12/2015;26;1002;200;3;10/2/2016;21/2/2016;1
2110;13;4;13;1;11;1208;2;188703;17/12/2015;14;1003;302;3;19/12/2015;27/12/2015;13
2111;12;4;9;1;11;1127;4;188729;17/12/2015;16;1000;200;3;3/1/2016;8/1/2016;12
2112;13;4;9;25;170;4004;3;188776;17/12/2015;63;1003;302;3;25/12/2015;31/12/2015;13
2113;12;4;7;2;118;2947;3;188852;18/12/2015;14;1003;102;3;16/1/2016;30/1/2016;9
2114;12;4;7;2;122;227;3;188878;18/12/2015;16;1004;200;3;18/12/2015;29/12/2015;14
2115;12;4;9;1;11;3848;3;188882;18/12/2015;14;1003;302;3;19/12/2015;26/12/2015;13
2116;12;4;7;2;17;182;4;188907;18/12/2015;63;1000;200;3;20/12/2015;28/12/2015;11
2117;13;4;13;1;11;2111;3;188967;18/12/2015;14;1003;102;3;20/12/2015;26/12/2015;13
2118;3;5;15;15;217;601;4;188984;18/12/2015;26;1003;200;3;23/12/2015;3/1/2016;1
2119;12;4;9;1;11;4153;3;188997;18/12/2015;14;1000;302;3;22/12/2015;5/1/2016;13
2120;12;4;9;1;11;692;3;189031;18/12/2015;14;1001;400;3;14/3/2016;23/3/2016;12
2121;12;4;9;1;11;358;3;189057;19/12/2015;14;1000;200;3;31/12/2015;30/12/2015;13
2122;12;4;9;1;11;5026;3;189103;20/12/2015;16;1003;102;3;23/12/2015;24/1/2016;7
2123;12;4;9;1;11;5752;3;189163;20/12/2015;14;1002;302;3;25/12/2015;10/1/2016;2
2124;13;20;42;1;11;1381;4;189384;21/12/2015;14;1002;200;3;27/2/2016;10/3/2016;1
2125;13;4;13;1;11;1417;3;189397;21/12/2015;14;1000;102;3;20/1/2016;6/2/2016;13
2126;13;4;9;25;54;4399;3;189409;21/12/2015;16;1000;200;3;7/1/2016;14/1/2016;1
2127;12;4;7;2;279;4784;3;189439;22/12/2015;49;1003;401;2;12/2/2016;18/7/2016;14
2128;13;4;13;1;11;3901;3;189456;22/12/2015;14;1003;200;3;27/12/2015;5/1/2016;13
2129;3;5;15;15;217;3523;1;189486;22/12/2015;26;1003;200;3;24/12/2015;4/1/2016;1
2130;13;20;8;1;11;255;2;189515;22/12/2015;63;1007;200;3;2/1/2016;4/1/2016;1
2131;13;4;13;1;11;2673;3;189528;23/12/2015;14;1003;102;3;26/12/2015;9/1/2016;13
2132;13;4;9;1;11;3121;3;189532;23/12/2015;14;1003;303;3;16/1/2016;31/1/2016;1
2133;13;4;13;1;320;4710;3;189558;23/12/2015;14;1000;200;3;28/12/2015;9/1/2016;10
2134;3;5;15;15;217;5073;4;189562;23/12/2015;26;1003;400;3;7/1/2016;18/1/2016;1
2135;13;4;9;25;172;5277;1;189592;23/12/2015;14;1000;200;3;15/1/2016;24/1/2016;7
2136;12;4;9;1;11;4287;1;189604;26/12/2015;14;1000;200;3;27/12/2015;16/1/2016;7
2137;12;4;9;1;11;4309;4;189621;28/12/2015;26;1000;200;3;29/1/2016;12/1/2016;12
2138;13;4;13;1;320;5352;1;189634;28/12/2015;14;1000;200;3;3/1/2016;17/1/2016;13
2139;12;4;7;4;181;3802;3;189647;28/12/2015;26;1003;200;3;3/1/2016;20/1/2016;12
2140;12;4;7;2;52;4946;1;189664;28/12/2015;63;1003;200;3;3/1/2016;18/1/2016;14
2141;13;4;13;1;11;2739;3;189677;29/12/2015;14;1003;200;3;30/12/2015;7/1/2016;13
2142;13;4;9;1;11;255;1;189706;29/12/2015;16;1000;200;3;28/1/2016;7/2/2016;1
2143;13;4;9;1;11;388;1;189753;29/12/2015;14;1003;102;3;4/1/2016;11/1/2016;1
2144;3;5;15;15;217;1443;4;189825;31/12/2015;26;1003;200;3;2/1/2016;11/1/2016;1
2145;3;5;15;15;217;906;1;189838;31/12/2015;26;1003;200;3;2/1/2016;10/1/2016;1
2146;3;5;15;15;217;171;2;189842;31/12/2015;26;1003;200;3;8/1/2016;20/1/2016;1
2147;12;4;9;1;11;5706;3;189914;3/1/2016;16;1001;400;3;5/1/2016;8/2/2016;12
2148;12;4;7;4;136;1900;4;189957;4/1/2016;26;1000;200;3;5/1/2016;23/1/2016;14
2149;13;4;9;25;172;1826;3;189961;4/1/2016;20;1003;102;3;6/1/2016;19/1/2016;1
2150;3;3;9;50;330;4135;4;190016;4/1/2016;14;1001;400;3;29/4/2016;17/5/2016;1
2151;13;4;9;25;172;2107;4;190029;4/1/2016;14;1003;200;3;29/1/2016;27/2/2016;13
2152;12;4;9;1;11;4791;1;190033;5/1/2016;26;1003;200;3;6/1/2016;13/1/2016;14
2153;13;4;9;1;11;2740;1;190046;5/1/2016;16;1003;102;3;10/1/2016;25/1/2016;1
2154;13;4;9;1;11;2736;4;190059;5/1/2016;14;1003;102;3;19/1/2016;30/1/2016;1
2155;3;3;9;50;330;3085;4;190076;5/1/2016;14;1000;200;3;19/1/2016;6/2/2016;1
2156;12;4;7;3;201;1749;1;190122;5/1/2016;14;1002;302;3;20/1/2016;31/1/2016;11
2157;13;4;13;1;320;768;4;190165;6/1/2016;14;1003;200;3;16/2/2016;25/2/2016;13
2158;12;4;7;2;255;1672;2;190178;6/1/2016;63;1000;200;3;11/1/2016;21/1/2016;14
2159;13;4;13;1;11;2792;4;190182;6/1/2016;14;1003;200;3;27/1/2016;30/1/2016;13
2160;12;4;7;3;186;4400;3;190207;6/1/2016;16;1000;201;3;22/1/2016;2/2/2016;9
2161;12;4;7;2;58;2287;3;190224;6/1/2016;16;1000;200;3;9/1/2016;1/2/2016;14
2162;12;4;7;1;11;3284;1;190237;6/1/2016;16;1000;200;3;22/1/2016;2/2/2016;13
2163;13;20;42;1;11;3371;1;190534;7/1/2016;63;1002;200;3;8/1/2016;22/1/2016;1
2164;12;4;7;4;89;451;1;190577;7/1/2016;26;1000;200;3;9/1/2016;25/1/2016;12
2165;13;4;13;1;320;3831;4;190581;7/1/2016;14;1000;200;3;8/1/2016;23/1/2016;2
2166;12;4;9;1;11;3033;4;190619;7/1/2016;43;1003;200;3;15/1/2016;24/1/2016;14
2167;13;4;13;1;11;3955;3;190623;7/1/2016;14;1003;200;3;14/1/2016;2/2/2016;13
2168;3;5;15;15;217;1088;3;190653;7/1/2016;26;1003;200;3;14/1/2016;22/1/2016;1
2169;13;4;9;25;172;3320;1;190679;7/1/2016;14;1000;200;3;1/2/2016;14/2/2016;1
2170;12;4;7;3;165;3172;3;190683;7/1/2016;14;1001;401;2;1/4/2016;1/2/2017;8
2171;3;5;15;15;217;3354;4;190696;8/1/2016;26;1003;200;3;9/1/2016;20/1/2016;1
2172;13;4;13;1;11;4618;3;190708;8/1/2016;14;1003;302;3;15/1/2016;31/1/2016;13
2173;3;5;15;15;217;4239;1;190712;8/1/2016;26;1003;200;3;14/2/2016;24/2/2016;1
2174;13;4;13;1;320;1804;3;190725;8/1/2016;14;1003;200;3;30/1/2016;6/2/2016;13
2175;13;4;13;1;11;1264;3;190742;8/1/2016;14;1002;303;3;9/1/2016;23/1/2016;10
2176;12;4;7;2;148;1751;3;190755;8/1/2016;43;1000;200;3;11/1/2016;18/1/2016;11
2177;12;4;7;4;305;306;4;190874;11/1/2016;26;1000;200;3;30/1/2016;7/2/2016;12
2178;13;4;13;1;11;2314;3;190916;11/1/2016;14;1000;102;3;27/1/2016;13/2/2016;13
2179;3;5;15;15;217;1856;3;190933;11/1/2016;26;1003;200;3;16/1/2016;28/1/2016;1
2180;3;5;15;15;217;4095;4;190989;12/1/2016;26;1003;200;3;18/1/2016;25/1/2016;1
2181;12;4;7;2;151;2498;4;190993;12/1/2016;43;1000;200;3;22/1/2016;5/2/2016;14
2182;3;5;15;15;217;5175;1;191036;12/1/2016;26;1003;200;3;14/1/2016;24/1/2016;1
2183;13;4;13;1;11;4918;1;191112;13/1/2016;14;1003;200;3;30/1/2016;15/2/2016;7
2184;13;4;9;25;54;4106;4;191201;14/1/2016;16;1000;200;3;18/1/2016;29/1/2016;14
2185;13;4;13;1;11;199;3;191227;15/1/2016;14;1003;102;3;17/1/2016;31/1/2016;14
2186;13;4;13;1;320;12;3;191257;15/1/2016;14;1000;200;3;22/1/2016;6/2/2016;13
2187;3;5;15;15;217;5257;4;191274;15/1/2016;26;1003;200;3;2/2/2016;9/2/2016;1
2188;3;5;15;15;217;2761;2;191291;16/1/2016;26;1003;200;3;19/1/2016;27/1/2016;1
2189;12;4;9;1;11;1934;1;191316;18/1/2016;16;1003;200;3;20/1/2016;30/1/2016;12
2190;3;5;15;15;217;165;3;191346;18/1/2016;26;1003;200;3;30/1/2016;10/2/2016;1
2191;3;5;15;15;217;1486;4;191363;18/1/2016;26;1003;200;3;20/1/2016;30/1/2016;1
2192;13;4;9;25;172;2477;1;191376;18/1/2016;30;1000;200;3;26/1/2016;10/2/2016;13
2193;3;5;15;15;217;3524;4;191418;19/1/2016;26;1003;200;3;21/1/2016;31/1/2016;1
2194;13;20;42;1;11;1116;3;191435;19/1/2016;14;1000;200;3;16/2/2016;4/3/2016;1
2195;13;4;9;25;172;2760;4;191465;19/1/2016;14;1003;103;3;14/2/2016;29/2/2016;13
2196;13;4;13;1;11;4410;3;191482;20/1/2016;14;1001;400;3;27/2/2016;20/3/2016;12
2197;3;5;15;15;217;1192;3;191511;20/1/2016;26;1003;200;3;2/2/2016;17/2/2016;1
2198;13;4;13;1;11;2830;3;191597;21/1/2016;14;1003;200;3;28/1/2016;31/1/2016;2
2199;13;4;13;1;320;2997;4;191609;21/1/2016;14;1000;200;3;24/1/2016;30/1/2016;10
2200;12;4;7;2;17;1435;3;191613;21/1/2016;63;1000;200;3;22/1/2016;15/2/2016;14
2201;13;4;13;1;320;1164;1;191699;21/1/2016;14;1000;200;3;24/1/2016;2/2/2016;13
2202;12;4;9;1;11;947;4;191728;21/1/2016;26;1003;400;3;10/2/2016;17/2/2016;7
2203;12;4;7;4;180;4003;3;191792;22/1/2016;26;1003;201;3;29/1/2016;8/2/2016;14
2204;3;3;9;50;120;246;4;191847;22/1/2016;16;1007;200;3;14/2/2016;21/2/2016;1
2205;12;4;9;1;11;99;4;191851;22/1/2016;16;1003;400;3;16/3/2016;30/3/2016;14
2206;12;4;9;1;11;4658;1;191936;22/1/2016;14;1000;200;3;24/1/2016;31/1/2016;11
2207;13;20;42;1;11;4133;4;191983;23/1/2016;16;1003;200;3;25/1/2016;2/2/2016;1
2208;12;4;9;1;11;2104;2;191996;23/1/2016;16;1000;200;3;24/1/2016;3/2/2016;7
2209;12;4;7;2;183;251;1;192039;25/1/2016;43;1000;200;3;25/1/2016;4/2/2016;12
2210;3;3;9;50;330;2903;4;192069;25/1/2016;16;1000;102;3;9/2/2016;18/2/2016;1
2211;12;4;7;2;137;5223;3;192132;26/1/2016;63;1003;400;3;3/3/2016;7/4/2016;11
2212;12;4;7;2;137;726;3;192145;26/1/2016;63;1003;400;3;3/3/2016;7/4/2016;14
2213;12;4;7;4;160;5207;4;192204;26/1/2016;26;1002;200;3;27/2/2016;8/3/2016;8
2214;13;4;9;25;172;4220;3;192247;26/1/2016;14;1003;200;3;30/1/2016;8/2/2016;14
2215;3;5;15;15;217;2716;4;192264;27/1/2016;26;1003;200;3;30/1/2016;8/2/2016;1
2216;13;4;13;1;320;4623;4;192294;27/1/2016;14;1003;400;3;8/2/2016;18/2/2016;13
2217;13;4;13;1;11;3280;3;192353;28/1/2016;14;1001;400;3;25/3/2016;15/4/2016;1
2218;3;5;15;15;217;90;4;192366;28/1/2016;26;1003;200;3;3/2/2016;11/2/2016;1
2219;13;4;13;1;11;4759;4;192396;29/1/2016;14;1002;200;3;11/4/2016;25/4/2016;13
2220;3;5;15;15;217;5008;4;192485;30/1/2016;26;1003;200;3;3/2/2016;11/2/2016;1
2221;12;4;7;4;180;1150;4;192514;1/2/2016;26;1000;200;3;3/2/2016;14/2/2016;11
2222;13;20;42;1;11;208;2;192663;2/2/2016;63;1004;200;3;3/4/2016;10/4/2016;1
2223;12;4;9;1;11;2159;3;192837;2/2/2016;16;1003;200;3;8/2/2016;14/2/2016;12
2224;12;4;7;4;59;5652;3;192871;2/2/2016;26;1000;200;3;4/2/2016;15/2/2016;14
2225;13;4;13;1;320;5602;4;192909;2/2/2016;14;1003;400;3;9/2/2016;22/2/2016;12
2226;12;4;7;2;187;1405;3;192973;2/2/2016;14;1000;200;3;5/2/2016;20/2/2016;14
2227;13;20;42;1;11;2478;1;193343;4/2/2016;14;1000;200;3;17/2/2016;24/2/2016;1
2228;13;4;13;1;320;3485;3;193386;4/2/2016;14;1000;200;3;6/2/2016;8/2/2016;12
2229;13;4;13;1;320;188;3;193399;4/2/2016;14;1000;200;3;5/2/2016;13/2/2016;13
2230;12;4;9;1;11;2058;3;193428;5/2/2016;26;1000;200;3;15/2/2016;22/2/2016;13
2231;3;5;15;15;217;4835;4;193488;5/2/2016;26;1003;200;3;10/2/2016;18/2/2016;1
2232;13;4;13;1;320;5673;1;193492;5/2/2016;14;1000;200;3;9/2/2016;22/2/2016;13
2233;13;4;13;1;320;5377;1;193534;5/2/2016;14;1000;102;3;6/2/2016;21/2/2016;13
2234;12;4;9;1;11;4711;3;193712;10/2/2016;16;1000;102;3;28/2/2016;9/3/2016;13
2235;13;4;13;1;11;715;4;194079;11/2/2016;14;1003;200;3;13/2/2016;25/2/2016;14
2236;12;4;9;1;11;3613;3;194125;11/2/2016;26;1000;200;3;13/2/2016;27/2/2016;15
2237;12;4;7;4;309;4394;3;194168;11/2/2016;26;1003;200;3;14/2/2016;28/2/2016;11
2238;13;4;13;1;11;3272;3;194172;11/2/2016;14;1002;200;3;17/2/2016;24/2/2016;13
2239;1;4;9;23;217;1270;3;194185;11/2/2016;14;1003;101;2;13/2/2016;5/8/2016;1
2240;13;20;42;1;11;1103;4;194227;11/2/2016;63;1004;200;3;2/3/2016;9/3/2016;1
2241;13;4;13;1;11;4837;1;194257;12/2/2016;14;1003;200;3;5/3/2016;8/3/2016;13
2242;13;20;42;1;11;3788;1;194274;12/2/2016;26;1002;200;3;21/2/2016;3/3/2016;1
2243;13;20;42;1;11;2387;4;194287;12/2/2016;26;1002;200;3;21/2/2016;3/3/2016;1
2244;13;4;9;25;170;2912;3;194291;12/2/2016;14;1000;102;3;13/2/2016;29/2/2016;13
2245;13;20;42;1;11;1117;3;194389;12/2/2016;14;1000;200;3;16/2/2016;5/3/2016;1
2246;13;20;42;1;11;700;4;194393;13/2/2016;63;1004;200;3;21/4/2016;4/5/2016;1
2247;3;5;15;15;217;973;1;194405;13/2/2016;26;1003;200;3;16/2/2016;23/2/2016;1
2248;12;4;9;1;11;1721;4;194418;13/2/2016;14;1003;400;3;16/3/2016;23/3/2016;14
2249;12;4;9;1;11;4663;3;194452;13/2/2016;16;1000;200;3;15/2/2016;24/2/2016;12
2250;3;5;15;15;217;5756;1;194686;15/2/2016;26;1003;200;3;18/2/2016;26/2/2016;1
2251;13;20;42;1;11;2564;4;194699;15/2/2016;14;1002;200;3;22/2/2016;3/3/2016;1
2252;13;4;13;1;11;4601;4;194979;15/2/2016;14;1003;303;3;4/3/2016;12/3/2016;6
2253;13;4;13;1;11;3444;4;195158;15/2/2016;14;1003;200;3;16/2/2016;25/2/2016;14
2254;3;5;15;15;217;1204;3;195162;15/2/2016;26;1003;400;3;16/2/2016;28/2/2016;1
2255;3;5;15;15;217;2332;3;195188;15/2/2016;26;1003;400;3;19/2/2016;26/2/2016;1
2256;12;4;7;2;52;5427;3;195557;16/2/2016;63;1003;200;3;29/2/2016;11/3/2016;11
2257;12;4;9;1;11;3673;4;195591;16/2/2016;14;1000;200;3;11/3/2016;25/3/2016;12
2258;12;4;9;1;11;5632;3;195603;17/2/2016;14;1003;200;3;17/2/2016;29/2/2016;13
2259;13;4;13;1;11;4605;3;195693;17/2/2016;14;1003;102;3;6/3/2016;13/3/2016;13
2260;13;4;13;1;11;4688;3;195705;17/2/2016;14;1003;200;3;23/2/2016;8/3/2016;13
2261;13;4;13;1;11;5288;3;195748;17/2/2016;14;1001;400;3;27/2/2016;21/3/2016;13
2262;13;4;13;1;11;2529;3;195765;17/2/2016;14;1003;200;3;17/2/2016;28/2/2016;13
2263;3;3;9;50;330;1711;4;195778;17/2/2016;14;1003;200;3;9/3/2016;16/3/2016;1
2264;3;5;15;15;217;1014;4;195782;18/2/2016;26;1003;200;3;18/2/2016;2/3/2016;1
2265;3;5;15;15;217;4766;4;195807;18/2/2016;26;1003;102;3;26/3/2016;4/4/2016;1
2266;13;4;13;1;11;3111;3;195811;18/2/2016;14;1001;400;3;25/2/2016;13/3/2016;7
2267;13;4;9;25;170;1911;3;196046;19/2/2016;14;1001;400;3;13/3/2016;1/4/2016;13
2268;3;5;15;15;217;3419;4;196148;20/2/2016;26;1003;200;3;24/2/2016;6/3/2016;1
2269;12;4;9;1;11;3347;3;196207;21/2/2016;43;1000;200;3;24/2/2016;6/3/2016;9
2270;12;4;7;2;52;5237;3;196356;23/2/2016;26;1003;200;3;27/2/2016;12/3/2016;11
2271;12;4;7;2;231;1751;3;196399;23/2/2016;43;1000;200;3;26/2/2016;27/2/2016;9
2272;13;4;9;25;257;4157;4;196428;24/2/2016;14;1003;400;3;24/3/2016;11/4/2016;13
2273;13;4;9;25;257;5476;3;196432;24/2/2016;14;1000;200;3;26/2/2016;10/3/2016;13
2274;12;4;9;1;11;2468;1;196445;24/2/2016;14;1000;200;3;28/2/2016;11/3/2016;14
2275;3;5;15;15;217;4090;4;196488;25/2/2016;26;1003;400;3;27/2/2016;6/3/2016;1
2276;13;4;13;1;320;1930;4;196492;25/2/2016;14;1000;200;3;9/3/2016;30/3/2016;13
2277;3;3;9;50;330;1547;4;196504;25/2/2016;14;1000;200;3;29/2/2016;11/3/2016;1
2278;12;4;7;2;334;2382;3;196517;25/2/2016;16;1003;200;3;29/2/2016;9/3/2016;12
2279;12;4;9;1;11;2272;4;196521;25/2/2016;16;1003;400;3;26/2/2016;12/3/2016;12
2280;12;4;7;4;135;910;4;196636;26/2/2016;26;1000;200;3;5/3/2016;17/3/2016;11
2281;3;5;15;15;217;1924;4;196768;29/2/2016;26;1004;200;3;1/3/2016;12/3/2016;1
2282;3;5;15;15;217;1961;1;196772;29/2/2016;26;1004;200;3;2/3/2016;10/3/2016;1
2283;12;4;7;2;84;5547;3;196831;1/3/2016;16;1000;200;3;3/3/2016;10/3/2016;7
2284;12;4;7;2;293;948;3;196887;2/3/2016;14;1000;102;3;14/3/2016;31/3/2016;14
2285;13;4;9;25;257;4580;1;197019;3/3/2016;14;1000;200;3;12/3/2016;29/3/2016;8
2286;12;4;7;2;17;1647;3;197053;4/3/2016;63;1004;200;3;6/3/2016;15/3/2016;12
2287;3;5;15;15;217;4313;4;197083;4/3/2016;26;1004;200;3;7/3/2016;19/3/2016;1
2288;3;5;15;15;217;5165;4;197125;4/3/2016;26;1004;102;3;28/3/2016;25/4/2016;1
2289;12;4;9;1;11;4821;3;197201;4/3/2016;26;1000;200;3;7/3/2016;11/3/2016;6
2290;12;4;7;4;311;3078;3;197261;7/3/2016;14;1003;401;2;9/3/2016;13/4/2016;14
2291;12;4;7;7;268;63;3;197274;7/3/2016;14;1000;301;2;8/3/2016;30/9/2016;14
2292;13;3;6;1;11;3159;4;197316;7/3/2016;14;1004;103;3;10/3/2016;6/4/2016;1
2293;12;4;7;2;84;1506;3;197359;8/3/2016;16;1001;400;3;6/4/2016;18/4/2016;12
2294;12;4;9;1;11;4999;3;197584;9/3/2016;43;1000;200;3;15/3/2016;30/3/2016;14
2295;12;4;7;2;192;4950;3;197613;9/3/2016;14;1004;400;3;31/3/2016;24/4/2016;9
2296;13;4;9;25;257;5188;4;197758;9/3/2016;14;1004;102;3;18/3/2016;27/3/2016;14
2297;12;4;9;1;11;1842;3;197762;9/3/2016;16;1000;200;3;10/3/2016;24/3/2016;9
2298;12;4;7;4;180;4151;4;197906;10/3/2016;26;1000;200;3;18/3/2016;29/3/2016;11
2299;3;5;15;15;217;4672;4;197983;11/3/2016;26;1004;200;3;25/3/2016;2/4/2016;1
2300;13;4;9;25;257;1639;3;197996;11/3/2016;14;1002;400;3;21/3/2016;31/3/2016;9
2301;3;5;15;15;217;4713;4;198039;11/3/2016;26;1004;400;3;9/5/2016;16/5/2016;1
2302;12;4;9;1;11;4308;3;198069;12/3/2016;30;1000;200;3;12/3/2016;25/3/2016;7
2303;12;4;9;1;11;2957;3;198086;14/3/2016;14;1004;200;3;14/3/2016;21/3/2016;12
2304;3;5;15;15;217;2002;4;198099;14/3/2016;26;1004;200;3;16/3/2016;27/3/2016;1
2305;13;4;12;1;11;797;2;198145;14/3/2016;14;1004;100;1;18/3/2016;28/3/2016;1
2306;3;5;15;15;217;2437;2;198251;16/3/2016;26;1004;200;3;18/3/2016;30/3/2016;1
2307;12;4;7;6;6;2130;4;198294;17/3/2016;14;1001;102;3;6/4/2016;13/4/2016;12
2308;12;4;7;2;289;4963;3;198306;17/3/2016;14;1001;102;3;8/5/2016;30/5/2016;11
2309;12;4;7;2;21;3124;4;198323;17/3/2016;16;1004;200;3;18/3/2016;26/3/2016;12
2310;13;4;9;25;257;1990;4;198349;17/3/2016;14;1004;102;3;23/3/2016;3/4/2016;9
2311;12;4;7;2;253;476;4;198379;18/3/2016;49;1004;102;3;25/3/2016;8/4/2016;12
2312;13;4;9;25;257;1181;3;198408;18/3/2016;14;1004;200;3;20/3/2016;27/3/2016;8
2313;13;4;9;25;54;4513;3;198412;18/3/2016;14;1001;400;3;30/3/2016;15/4/2016;14
2314;12;4;7;4;135;532;4;198472;21/3/2016;26;1000;200;3;24/3/2016;28/3/2016;13
2315;3;5;15;15;217;3297;2;198557;22/3/2016;26;1004;200;3;28/3/2016;9/4/2016;1
2316;3;5;15;15;217;689;1;198646;22/3/2016;26;1000;400;3;23/3/2016;28/3/2016;1
2317;3;5;15;15;217;3103;4;198659;22/3/2016;26;1004;200;3;25/3/2016;4/4/2016;1
2318;13;4;13;1;320;4385;3;198689;22/3/2016;14;1000;102;3;27/3/2016;7/4/2016;13
2319;12;4;7;4;89;1899;3;198722;22/3/2016;14;1001;400;3;26/3/2016;6/4/2016;11
2320;1;5;15;15;217;689;1;198735;22/3/2016;26;1000;303;3;23/3/2016;28/3/2016;1
2321;3;5;15;15;217;4718;1;198748;23/3/2016;26;1004;200;3;24/3/2016;27/3/2016;1
2322;12;4;7;3;186;3360;3;198752;23/3/2016;14;1004;200;3;24/3/2016;28/3/2016;14
2323;12;4;9;1;11;1992;3;198765;23/3/2016;14;1004;200;3;24/3/2016;27/3/2016;9
2324;13;4;9;25;257;2359;3;198782;23/3/2016;14;1000;102;3;28/3/2016;19/4/2016;10
2325;3;4;9;23;217;1271;3;198811;28/3/2016;16;1004;400;3;31/3/2016;8/4/2016;1
2326;3;4;9;23;217;1031;3;198837;28/3/2016;16;1004;400;3;1/4/2016;25/4/2016;1
2327;3;4;9;23;217;4902;3;198841;28/3/2016;16;1004;400;3;31/3/2016;8/4/2016;1
2328;3;4;9;23;217;255;2;198867;28/3/2016;16;1004;400;3;2/4/2016;8/4/2016;1
2329;13;4;9;25;257;4992;3;198897;28/3/2016;14;1004;200;3;4/4/2016;15/4/2016;12
2330;12;4;7;2;99;1945;3;198909;28/3/2016;14;1001;400;3;31/3/2016;18/4/2016;14
2331;13;4;9;25;257;5221;3;198913;28/3/2016;14;1001;401;2;5/4/2016;5/6/2016;14
2332;3;5;15;15;217;107;4;199003;29/3/2016;26;1004;200;3;30/3/2016;6/4/2016;1
2333;3;5;15;15;217;5434;4;199033;30/3/2016;26;1004;200;3;31/3/2016;12/4/2016;1
2334;13;4;13;1;320;5698;3;199063;30/3/2016;14;1004;103;3;30/3/2016;16/4/2016;10
2335;3;5;15;15;217;3780;3;199076;30/3/2016;26;1004;200;3;11/4/2016;24/4/2016;14
2336;13;4;13;1;320;4881;4;199089;30/3/2016;14;1000;102;3;1/4/2016;4/4/2016;13
2337;13;4;9;25;54;2246;4;199105;30/3/2016;16;1000;102;3;7/4/2016;16/4/2016;12
